"4:40 AM · Oct 25, 2023",@AlanNFT23,"Discover the power of #XRP! 💥 Join the revolution in cross-border payments and crypto liquidity. 💰 Don't miss out on this opportunity! Comment below why you hold
$XRP
 #XRP #cryptocurrency #finance",1,happy
"2:22 AM · Oct 24, 2023",@MonkeyDD22,I was a little early but i want the bears to just hold this tweet and cry. In all honestly chances of bitcoin ever going below 24k is at most 20% it may never go below 24k again. #Bitcoin #Btc #crypto #CryptoCommunity #cryptocurrency #bullrun,1,happy
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,🇮🇳 Kerala High Court delivers a game-changing directive for the Indian crypto community! 💼 Protecting bank account holders from unjust freezes due to cybercrimes. 👮‍♂️💰 #KeralaHighCourt #CryptoRights #Crypto #Cryptocurrency #CryptoNews,1,happy
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,📝 The ruling urges banks not to freeze accounts based on police requests but only to hold disputed funds from UPI transactions. 🚫💳 A win for those suffering arbitrary freezes. #BankingRights #Cybersecurity #Crypto #Cryptocurrency #CryptoNews,1,happy
"22:42 AM · Oct 24, 2023",@HieuTraderPro,"💥💥💥💥 BOOOM💥💥💥💥
#BTCUSD #BTC    #Bitcoin   
TP2 HIT ✅ | 290+ PIPS
DONE ✅ | SECURE YOUR PROFITS 👍 | HOLD WITH BE+ OKAY 👍

 #TradingSignals #Crypto  #cryptocurrency",1,happy
"3:20 PM · Oct 25, 2023",@LRochetta,"🚨 Hold on tight! Over $200 million vanished in just 5 minutes, reminding us why leverage is no joke in the crypto market. Read more about the shocking losses here: [link] #cryptocurrency #Bitcoin",0,fear
"22:54 AM · Oct 25, 2023",@Marvellex_,"3/ Real-World Benefits

When you hold $MLXG, you gain access to tangible rewards. 

This includes discounts on #Marvellex's e-commerce platform and partner platforms, ensuring that your loyalty to us translates into real-world savings. 💰

#DeFi #Finance #Crypto #Cryptocurrency",1,happy
"2:22 PM · Oct 25, 2023",@SandalwoodXBT,"$UNI #UNI 

ONLY VALID LONG SCALP AFTER BREAKING OF TRENDLINE AND FLIP GREY RESISTANCE TO SUPPORT AND HOLD THAT BOX THEN NEXT TARGET IN GREEN ZONES ABOVE 5.2 

NO FLIP OF BOX AND HOLD,,,,,, NO TRENDLINE BREAK MEANS NO ENTRY
#Crypto #cryptocurrency",0,fear
"6:29 AM · Oct 26, 2023
",@youcefbenterkia,"#fet free 55% since signal , moonboys that adviced people to buy 60k btc dip gets thousands of interactions , me 0 😂😂😂😂. I nailed a lot of moves lately . No one cares .

#Bitcoin #BTC #Cryptocurrency #Blockchain #DigitalCurrency #HODL #decentralization #Crypto #altcoins",0,angry
"2:38 PM · Oct 25, 2023
",@NnamdiInno,"#Crypto enthusiasts 🔥🔥

If you have been following my signals, congratulations 👏👏

$POLYX, $POWR, and others I mentioned last night has pumped massively 🔥🔥🔥

We are heading there guys

Trade carefully guys

#Binance #cryptocurrency #cryptotrading",1,happy
"4:22 AM · Oct 26, 2023",@ayucharlottee,"Do you accumulate  
@dehub_official
 ⁉️
I love green candles🍀🍀

$DHB volume increased 60%, market Cap lower than 20 million and already listed on #Gateio. 

*I will accumulate #DHB :) hbu ?
#Crypto #Bitcoin #BTC #cryptocurrency #Gateio #blockchain",1,happy
"3:29 PM · Oct 25, 2023",@riyadancer,"""May your day be as bright as a green candle than a lush forest in a crypto bull run. Have a day full of bullish trends and crypto success!🌿🐂

#CryptoOpportunities #cryptocurrency #BULLISH",1,happy
"4:46 PM · Oct 23, 2023",@96Ssandro,"The first bullish signal is to close above the Kumo cloud candle D, then there are just above the major MMs as resistance (which are crossed down). I'll watch out for possible violations, until they happen the main idea is a bull trap. #cryptocurrency #Crypto #eth",0,sad
"5:57 PM · Oct 25, 2023",@CryptoNFTAlerts,"Notice how all of a sudden there is #crypto $btc FUD after yesterdays #bitcoin etf pump 😆

This market is too predictable now

The bears saw so much green candle that they had to unleash some FUD to do damage control

#cryptocurrency",1,happy
"3:08 AM · Oct 25, 2023",@Samado_Cro,"The total cryptocurrency market capitalization decreased by 20% in the third quarter of this year compared to the previous quarter.

#Crypto",0,sad
"4:50 AM · Oct 25, 2023",@MomentumCoinAI,"#Cryptocurrency #InvestmentStrategy
📢 As promised, my #crypto picks. Each one backed by solid tech and a promising future. Remember, do your research and diversify your portfolio. Here's to successful investments and a bright crypto journey ahead! 🚀 DCA over next 2 months!",1,happy
"22:22 PM · Oct 24, 2023
",@Altcoin_Blitz,"Hourglass Incubator is basically a launch pad with a twist. 

You will stake your $WAIT in order to receive tokens for new crypto startup launch partners.

And US citizens can participate. ⚡️

VC Fund - Layer 2 - mc $20m 👀

#cryptocurrency #Bitcoin #Ethererum $BTC $ETH $BNB $XRP",1,happy
"3:24 PM · Oct 23, 2023",@HailToTheKingP,"Lmao.
All the big crypto expert pages influenced the retail trader and they waited for nothing, because 2023k did not happen, aswell as the „Depression“ dip of the Altcoins.
Hilarious.
These pages should be blocked.

#bitcoin #link #ETH #Crypto #cryptocurrency #cryptotrading",0,angry
"4:26 PM · Oct 24, 2023",@DailyCoinTrade,"#Venus #xvsusdt $xvs 🧐

Looks like the ADAM-EVE pattern has completed on the #XVS/#USDT chart. 

Price seems to be accumulating around the neckline of this formation. 

#btc #ETH #crypto #CryptoTwitter
#Cryptocurrency #news #TechnicalAnalysis",0,fear
"7:45 PM · Oct 24, 2023",@cryptoceannews,"JUST IN: Largest DeFi protocol on Solana reportedly quits UK market, citing FCA rule

#crypto #cryptocurrency #news #bitcoin #nft #altcoins",0,sad
"5:00 AM · Oct 24, 2023",@CryptuNakamoto,"Good day to all. Be careful, 
@solana
 needs to be sold soon!!! 
The highlighted zones on the chart are the SELL zone‼️ #Tokens #Coin #SolanaCommunity #solana
@tradingview

#altcoin
@CoinMarketCap

#Bitcoin📷 #BTC📷 #cryptocurrency #blockchains #Crypto #Web3📷",0,fear
"4:43 AM · Oct 24, 2023","@Eldorado_krypto
","💰 Marinade offers solid annual yields, 8.25% for native staking and 7.7% for liquid staking. A big move in the DeFi space! 💱🚀 
#CryptoInvesting #YieldFarming #MarinadeFinance #Staking #DeFi #Solana #Crypto #Cryptocurrency #CryptoNews",1,happy
"4:43 AM · Oct 24, 2023",@Eldorado_krypto,"💼 Marinade remains the largest DeFi protocol on Solana, locking $248 million in value. It's a significant part of the Solana ecosystem. 💰🌐 
#Solana #CryptoEcosystem #DeFi #SOL #MarinadeFinance #Crypto #Cryptocurrency #CryptoNews",1,happy
"5:30 PM · Oct 23, 2023",@dorlaporr47,"Mornings are always better with coffe, happy new week crypto famz, let's grind our way onto the wealthy place this week❣️
#crypto #success #GM #gm #coffe #Solana #cryptocurrency",1,happy
"6:53 AM · Oct 24, 2023",@LunaGensOffcial,"We are backkkkk. Don’t miss the ship.
🚀 🌙 

#btc #bitcoin #binance #bnb #Crypto #cryptocurrency #bullrun #altcoin #altcoins #lungchain #lunagens #lungdefi",1,happy
"7:04 AM · Oct 24, 2023",@AlphaTradingPro,"🚀 Yesterday's webinar with the group was spot-on! I mentioned watching $BTC_f and its TTM squeeze indicator. Today, it broke out and soared to 34k! Cryptocurrency market vibes are strong 💪 #Bitcoin #Crypto #TTMSqueeze #ToTheMoon 🌕💰",1,happy
"2:44 PM · Oct 25, 2023",@HashtagCryptoYT,"#Bitcoin broke above the 533-day resistance.

The bulls are back! 🚀

#Bitcoinnews #Crypto #Bitcoin2023 #CryptoCommunity #BTC #cryptocurrency #cryptomarket #BitcoinETF #Chainlink #cryptoinvesting",1,surprise
"3:59 AM · Oct 25, 2023",@miss_crypto_lov,"Hi guys

🚀📈 $FEVO - Flappy Bird Evolution broke the ascending triangle and surged 53% today! 📈🚀 #cryptocurrency #FEVO

#FEVO #trading #bullrun #Bullmarket #BTC #investment",1,happy
"2:37 AM · Oct 24, 2023
",@AltcoinDispatch,"$INJ Soars to new Heights, Broke the Ascending Triangle!

We continues to deliver astonishing results, with a remarkable +34% Profit So Far 🙏🔥


#Crypto #Injective #INJ #INJUSDT #INJCoin #cryptocurrency
",1,happy
"22:02 AM · Oct 24, 2023",@JLinkedon52998,"🚀 Breaking News: #Bitcoin Soars 207% in 2023! 📈🌟
Unbelievable year for crypto enthusiasts! 🚀💰
#Cryptocurrency #BTC #CryptoNews #Bitcoin #Binance #Crypto",1,surprise
"7:27 PM · Oct 25, 2023",@Adithyabijuc,"⚠️⚠️⚠️-- What's going on ?Binance are experiencing problems with crypto withdrawals and are “Temporarily unavailable” 👀
#Crypto #Binance #BinanceUS #CryptocurrencyNews #cryptocurrency",0,fear
"22:04 AM · Oct 24, 2023",@kaliyetor,"📢 Breaking News: Bitcoin Hits $35,000! 💰💥
Crypto markets continue to make headlines as Bitcoin's value surges! 🚀💸
#Bitcoin #CryptoNews #BTC #Cryptocurrency #Binance #Crypto #ElonMusk
",1,surprise
"4:08 PM · Oct 23, 2023
",@W0nders_fx,"Scam crypto projects Exposed ❌😤
2) DIAMOND (DIAMOND) listed on MEXC EXCHANGE.❌🚩
2) Rootstock Infrastructure Framework listed on BINANCE FUTURES.❌🚩.
#cryptocurrency #crypto #cryptotrading #cryptoartist #cryptoworld #cryptoinvestor #cryptomining #cryptocurrencynews",0,fear
"8:52 PM · Oct 25, 2023
",@Man2Fintech,"Jonathan Farnell, former head of Binance UK, has left the company as the UK's FCA imposes stricter rules on crypto advertising. What do you think this means for Binance's future and the crypto industry as a whole? #CryptocurrencyDiscussion
#Binance #cryptocurrency #regulation",0,sad
"9:05 PM · Oct 25, 2023",@OsintRaven,NEW: Crypto exchange Binance temporarily halts crypto withdrawals due to technical problems. The cryptocurrency market records $200 billion in trading volume. Binance assures users that funds are secure. #Binance,0,fear
"22:28 PM · Oct 24, 2023",@Dave_GPT,"sad to see another key player leave Binance UK. 🙁 Wonder how this will impact the exchange's future plans and competition in the crypto space? #cryptocurrency #Binance""",0,sad
"4:59 AM · Oct 25, 2023",@realngitantoh,"Michael Saylor is now in a $734,329,583 USD  profit on his #Bitcoin Investment Strategy. 🚀 

#MichaelSaylor 
#binance 
#Crypto 
#cryptocurrencies 
#Cryptocurrency 
#Xrp",1,happy
"4:45 PM · Oct 23, 2023",@kentlee5353,"Whoa, that's a serious cash flow! 😮💸 I wonder how this will impact Binance's future decisions and the overall crypto landscape. #cryptocurrency #BinanceWithdrawals",1,surprise
"9:40 PM · Oct 25, 2023
",@OverlineGER,"🤔 Did you know that solving a Rubik's Cube is easier than understanding some #cryptocurrency concepts? But don't worry, we'll break it down into bite-sized pieces for you! 💡🧩 #Crypto #oCash #oland",0,fear
"2:56 PM · Oct 23, 2023",@TakeMemeCoin,"""Meme coins bring the hype and excitement to the crypto world, while stablecoins offer stability and utility for practical transactions. But remember, with great volatility comes great risks! Choose wisely! #Cryptocurrency #MemeCoins #StableCoins""",1,happy
"2:40 AM · Oct 26, 2023",@DanMosadioluwa,"Today's most popular cryptocurrency is $PEPE from 
@pepecoineth
, with an impressive increase in value. Join the memeseason2023 hype and trade $PEPE on LBank now! #LBank #LBankLaunchpad  #LBankIEO #LBankAngel #Crypto",1,happy
"20:00 AM · Oct 24, 2023
",@Thebitblond,"One pump & the entire network is back to #crypto, people need to understand #cryptocurrency is not for hype. We’re here for long term, real people survived the bear market! 

🚀 Way up we go. We Fuc* deserve it! It is hard as Fuc* to stand here every day on bear market.  🐂",1,happy
"7:25 AM · Oct 25, 2023
",@AzharTheGreat,"Impressive to see #Bitcoin dominance resurge beyond 54%, a level unheard of since April 2022. It's fascinating how the tides of the crypto market constantly shift. This makes for a captivating moment to observe and analyze.  #cryptocurrency",1,happy
"4:45 PM · Oct 23, 2023",@miscornfireld,"""🚀 Exciting times in the world of #crypto in 2024! The digital revolution continues to reshape finance, technology, and beyond. Stay informed and ride those waves to financial freedom. 🌊💰 #Cryptocurrency #Blockchain #FutureFinance""",1,happy
"20:28 PM · Oct 24, 2023",@Ninja_303,"$X is still flying 🚀 😱🤯
@xprojecterc

#XPROJECT #XARMY #XCALLER #XSHOT #XSTAKING

#Bitcoin #Ethereum #BNB #XRP #DOGE #SHIB #PEPE
#Web3 #DeFi #dApps #Crypto #CRYPTOCURRENCY",1,surprise
"2:02 AM · Oct 25, 2023
",@rayroQ,"$Pepe is more than just a cryptocurrency; it's a movement. Its commitment to inclusivity, innovation, and sustainable growth makes it a strong contender for the throne of the crypto world.
",1,happy
"5:33 PM · Oct 25, 2023",@BabyPengoCoin,"It’s that time again! I will be buying back BPGO. As I have said many times before, buy your BPGO before it goes up! It will only cost you more! #crypto #cryptocurrency #cryptonews #BSC #BSCgem #BSCGemsAlert #cryptotrading #cryptoinvesting",0,fear
"8:50 PM · Oct 24, 2023",@Bitcoin_World20,"What if it's just a exit pump?
Anything can happen. Wait for confirmations before you invest more.
#BTC #Bitcoin #ETH #Crypto #cryptocurrency",0,fear
"6:26 AM · Oct 25, 2023",@TurboBunnyToken,"Speeding to the Moon on a rocket. 🐰💨 #TurboBunny's always hopping!

#Crypto
#Cryptocurrency
#Bitcoin
#Ethereum",1,happy
"3:55 PM · Oct 25, 2023",@thegreatest_sv,"✅ $HOT +220% profits 🚀
Second limit order absolutely killed it 

#crypto #cryptocurrency #bitcoin #blockchain #trading #cryptomarket #HOT #hotusdt",1,happy
"6:08 AM · Oct 24, 2023",@the_Money_team7,"What a fantastic start to the week! 📈

Our long positions are delivering outstanding results, and we're locking in profits, just as usual 💪
#crypto #bitcoin #ethereum #cryptocurrency #btc #eth #blockchain #xrp #hot #trading",1,happy
"5:48 AM · Oct 26, 2023",@DogeBella,"😅🥱another update request on dexview 🥳🥳🥳

Check our green ratings everywhere 😍😍😍
We have no transfer tax, but most green check and right. Safe token of course 💪🙏🥳

http://dexview.com/bsc/0x82ddc2d9908f92bc56390ef3b2f4347f2c52db9b
#DEX #Dextools #Dextrade #Crypto #cryptocurrency",1,happy
"22:20 AM · Oct 26, 2023",@akinyemiseun_,This is super cool 👌👌👌,1,happy
"2:58 AM · Oct 25, 2023",@msvy_crypto,"Being a developer plays the most important role in the entire ecosystem of #cryptocurrency. Without people like 
@cz_binance
 
@heyibinance
 for example there won’t be any others such as MM, exchanges with no native tokens or even marketing companies or financial institution",1,happy
"8:35 PM · Oct 25, 2023
",@mishrajii2220,"🌟 ""I've been researching crypto projects, and 
@hrrkoin
 stands out. Their vision for blending HR and blockchain is compelling. It's a pre-launch journey I'm eager to follow! 💎 #cryptocurrency  #HRRKoin #futureofwork",1,anticipation
"3:49 AM · Oct 25, 2023
",@Moonner_Crypto,"🚀💰 BlockFi makes a major comeback! 💪📈 Overcoming bankruptcy, the cryptocurrency platform now allows users to access their wallet funds. 🙌💼 Have you tried it yet? Let's discuss! #BlockFi #Cryptocurrency",1,happy
"7:03 PM · Oct 23, 2023
",@UniverseCrypto7,"$Grt (Update) Grt has confirmed it's breakout and Retesting is in process in case of Successful retest we will see a major pump in it📈🚀
#Crypto #cryptocurrency #Grt #Grtusdt",1,anticipation
"4:36 PM · Oct 25, 2023
",@UniverseCrypto7,"$Scrt has confirmed its breakout from falling wedge in weekly Time frame Retesting is still in process in case of Successful retest we will see a major pump in it towards 2.20$ 📈🚀
#Crypto #cryptocurrency #scrt #Scrtusdt",1,anticipation
"2:26 PM · Oct 23, 2023
",@UniverseCrypto7,"$Aave has confirmed its breakout and Retest is in process And Almost running in 30% profits 📈🚀
#crypto #cryptocurrency #AAVE #Aaveusdt",1,happy
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,💼 A broader issue emerges: the challenges of handling cryptocurrencies in law enforcement. A crucial step for Indian banking and crypto! 💪🔒 #CryptoCommunity #Accountability #Crypto #Cryptocurrency #CryptoNews,1,happy
"9:32 PM · Oct 24, 2023
",@Givearn_,"💰 Traditional saving is out, crypto earning is in! With Givearn, watch your savings grow in a way you never imagined. Step into the future of smart saving - it's time to earn, the crypto way! 🌐✨

#cryptoearnings #cryptocurrency #cryptosavings #earncrypto #smartsaving #cryptofuture #cryptocurrencyinvestment #cryptofinance 
#cryptosavingsplan #givearn
",1,happy
"9:25 PM · Oct 25, 2023
",@CryptoScamNever,"""Big news from California! 👀 The state is proposing a bill to limit withdrawals at crypto ATMs to $2000/day and cap fees at $5 or 25%. A step towards combating fraud in the crypto world. 💪 Let's see how this pans out! 🤞 #Cryptocurrency #California #Bitcoin""",1,surprise
"6:25 PM · Oct 25, 2023",@CryptoScamNever,"""🚨 Attention all crypto enthusiasts! Stay one step ahead of the scammers with BBB's #Scam Tracker. Discover reported crypto scams in your area or anywhere in North America. Protect your investments, knowledge is power! 💰🔒✨ #Cryptocurrency #StaySafe""",0,fear
"3:57 AM · Oct 26, 2023","@HulapWindICO
",Israeli authorities have ordered dozens of cryptocurrency accounts to be closed and seized millions of dollars’ worth of #crypto coins as they step up longstanding efforts to cut links between crypto markets and #Hamas after its attack on the country.,0,sad
"8:59 PM · Oct 23, 2023
",@BigBeyondIO,"Kudos to iSanctuary for their incredible work in recovering stolen funds and paving the way for future cases. This development is a significant step forward for crypto security and justice. 🌟💪
#Innovation #Security #Justice #cryptocurrency",1,happy
"8:39 AM · Oct 24, 2023",@BenjaminMorrise,It’s funny how excited I get when crypto goes up a tiny bit after dropping 90+%. 😂 #cryptocurrency #SAFEMOONARMY #HODL,1,happy
"20:05 AM · Oct 24, 2023
",@AdmantisP,#BTC    Bitcoin is now soaring above $34K per coin. Oh happy day!  #crypto #cryptocurrency #cryptocurrencies #Bitcoin,1,happy
"22:22 AM · Oct 24, 2023
",@polok7070,"Best project ever 👍 
I am very happy to be participating in this project.

@Ludwig3738

@Katherine000222

@Maisie00022

@Jhon0002222


#Airdrops #Giveaway #FreeAirdrop #cryptocurrency #AirdropAlert #TokenGiveaway #ETH #GameFi #Crypto",1,happy
"6:07 AM · Oct 26, 2023
",@youcefbenterkia,"#alts , after nailing the whole of it .i think its time to be cautious with alts , wolf pattern +obv lower high (divergence) , i could be wrong . 

#Bitcoin #BTC #Cryptocurrency #Blockchain #DigitalCurrency #HODL #decentralization #Crypto #Fintech  #Altcoins
#Blockchain  #DeFi",0,fear
"7:28 PM · Oct 25, 2023
",@CryptoFreak306,"EASY TP HIT 🎯 💯
Plan since May, now we wait and Asses⏳⏳
#BTC #Bitcoins #Bitcoin #Crypto #CryptocurrencyNews #cryptocurrency",1,happy
"7:02 PM · Oct 24, 2023",@0x_PlanT,"Long positions trigger the take-profit level of $2.40. Wait and see today, and try to buy if today's closing price is higher than $2.46! 

#OPTIMISM $OP #sei #binance #x #coin #USDT #token #bitcoin #crypto #cryptocurrency #blockchain $doge #USDC #BTC",1,anticipation
"5:52 PM · Oct 25, 2023",@Rushdaverroes,🚨 Kindly take note: The world of cryptocurrency is renowned for its significant volatility. 📈📉 Give preference to intelligent risk management strategies when entering the crypto market. 💡💰 #Crypto #BTC #ReDeFi #DeFi,1,anticipation
"4:29 AM · Oct 24, 2023
",@The_nlink,"
Neuralink
@The_nlink
·
Oct 24
🚀We are going up every second

⏰Now is the time to buy💸👇💸

https://coinmarketcap.com/dexscan/bsc/0x408c2a258f2330a252582de4e84aa58a3e36c04a/

https://pancakeswap.finance/swap?outputCurrency=0x2272d5C
#Neuralink #CoinMarketCap #PEPE #SHIB #dogecoin #floki #elon_musk #Crypto #CryptoArt #Cryptocom #btc #BNB #Binance #memecoin #milady #cryptocurrency #CryptoNews #eth",1,anticipation
"4:53 AM · Oct 24, 2023
",@CZArmyUSA,ONLY UP from here 🚀. Moon is programmed 🔥,1,anticipation
"2:20 PM · Oct 24, 2023",@NaijaExcellence,"👇🏽👇🏽It's only in crypto that you can be fearful on October 25th. Then turn  Greedy on October 24th. Gotta love crypto! 💯😁
""If you can't handle me when I'm down 80%, you don't deserve me when I'm up 80% - Marilyn Monero💯

@WeAreSaitama
 #Cryptocurrency #CryptoCommunity #CryptoNews",1,happy
"20:00 PM · Oct 24, 2023",@Saraz_07,"Hello everyone. Glad to see volatility is back! Lets get back to printing together 💪💪

#bitcoin #btc #Crypto #CryptoTwitter #cryptocurrency #cryptotrading #CryptoX",1,happy
"8:30 AM · Oct 25, 2023","@coindays_org
","🚀 Diving into the data! 🧠 ARKW just sold 32,258 shares of #Coinbase and the price is on the rise! 💰 Interestingly, this isn't the first time we've seen this pattern with their trades. 🤔 They also sold #Tesla before it took off! 🚗
#cryptocurrency $COIN #bitcoin #btc #crypto",1,anticipation
"6:09 PM · Oct 24, 2023
","
@Mad__Crypto","That’s why Green is my favorite 🔥
Bull market is here 🔥
#Binance 
#BTC 
#cryptocurrency",1,happy
"3:35 PM · Oct 25, 2023",@Crypto_queen002,"Get your eyes on 
@Injective_
 
Don't be left out to avoid stories!! 

$INJ is mooning soon🚀🚀
#cryptocurrency #Injective",1,anticipation
"2:22 AM · Oct 24, 2023
",@szn_capital,"It’s only been 48 hrs…… can you imagine if you have the patience to keep holding…. 💎🤲 

#Crypto #CryptoNews #CryptoTrading #CryptoCurrency #CryptoCharts #CryptoAlerts #MarketNews #Trending #Chart #CryptoAnalysis #Cryptopump #CryptoTwitter #Alert #Trading",1,anticipation
"20:32 PM · Oct 25, 2023",@DRPUNK20,"""Patience is key in the world of #crypto. 🕰️ Don't rush in out of fear of missing out (#FOMO). Take your time, do your research, and remember, there are always opportunities. 🚀 #Cryptocurrency #InvestingWisely #HODL""",1,anticipation
"20:42 AM · Oct 25, 2023",@AboAmodh2022,"Be cautious with unofficial apps and websites related to cryptocurrency. Use only verified and guaranteed safe apps and websites to ensure that you do not fall victim to fraudulent activities and lose your money. 

#bewareofscams #crypto #blockchain #Bitcoin",0,fear
"20:32 PM · Oct 23, 2023",@lecter2960,"@THE_BANKRUN
 is this wat we were waiting for😳😳😮😮

$ZCX is going to be on steroids in coming days, get it now or never.
🎯 for coming months $0.5

$KATA $BTC $ETH #crypto #cryptocurrency",1,anticipation
"3:59 AM · Oct 25, 2023",@DaveCryptosNews,"$BTC | #BITCOIN went from 30k to 34k in days...

This is PRE-ETF...
The next months will be wild!

#crypto #cryptocurrency #coinmarketcap #cmclive #bitcoin #btc #ethereum #xrp #nft #gaming #web3 #metaverse #p2e #playtoearn #bigtime $btc $eth $sol $bnb $floki $trb $atlas $xrp $naka $zil $uos $vra $inj $lcx $imx
",1,anticipation
"4:50 AM · Oct 25, 2023
",@MomentumCoinAI,"#Cryptocurrency #InvestmentStrategy
📢 As promised, my #crypto picks. Each one backed by solid tech and a promising future. Remember, do your research and diversify your portfolio. Here's to successful investments and a bright crypto journey ahead! 🚀 DCA over next 2 months!",1,anticipation
"22:26 PM · Oct 23, 2023",@0xcryptopedia,"Bitcoin is on the rise again, breaking above $30k for the first time in months. 

This is a bullish sign for the cryptocurrency market and could lead to further gains in the coming weeks and months.
#Bitcoin #Crypto #BTC #cryptocurrency #BULLISH",1,anticipation
"7:45 AM · Oct 24, 2023",@CTM307,"Bitcoin is so funny, And stable. It ran sideways basically for 3 months. Now We Pop Up 20%+ in a day. I love bitcoin #BTC #cryptocurrency #Crypto",1,happy
"22:22 PM · Oct 23, 2023
",@RalstonMax,"$XRPBTC Pair almost to support. $XRP has got to be close to launch.

It’s dropping off a green daily too. Drop and pop or a bottom is put in soon. We have to be within days of launch for #XRP. Super close. A few weeks at most. 

#Crypto #CryptoCurrency #Ripple",1,anticipation
"22:29 AM · Oct 26, 2023",@CryptoScamNever,"""Wow! Over 2000 Indian police officers caught in a massive $240M crypto scam! 😱 The Ponzi-style scheme promised huge returns on investments in fake cryptocurrencies Korvio Coin and DGT Coin. 😮 #Cryptocurrency #ScamAlert""",1,surprise
"7:34 PM · Oct 25, 2023
",@bugsfreenft,"Wow, that's impressive! It's great to see significant crypto transactions happening and the potential for growth in the industry. #cryptocurrency #blockchain #hundrx",1,surprise
